"avatarThumbnail","cid","createTime","createTimeISO","diggCount","input","likedByAuthor","pinnedByAuthor","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/9c47009d1bd0e3dddee992793f8936d0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=473fa03f&x-expires=1746259200&x-signature=KXggOah%2Bwv2Gk2ycgYlvNHzA2sU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7473402766192313106","1740037195","2025-02-20T07:39:55.000Z","5923","https://vt.tiktok.com/ZSh8FQbqo/","false","false",,"53","https://vt.tiktok.com/ZSh8FQbqo/","Berarti bayar polisi adalah fakta?","6871714886230213634","briannnnn012","https://www.tiktok.com/@hai_online/video/7473394493971074311"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/230c544d9a75514b32b5b9315a7c96ea~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7bb77fe3&x-expires=1746259200&x-signature=hRdQSB8X5OWxVf9jGVxy6G9Ew04%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7473513078563341074","1740062869","2025-02-20T14:47:49.000Z","3013","https://vt.tiktok.com/ZSh8FQbqo/","false","false",,"21","https://vt.tiktok.com/ZSh8FQbqo/","tersinggung artinya?🤡","6808688984018813954","aiueotan_","https://www.tiktok.com/@hai_online/video/7473394493971074311"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/2063d847053f89027b2e983ff609eff0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f9870c62&x-expires=1746259200&x-signature=EdoiS42fYOTlJo11%2BUJXE%2Fc%2BLQw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7473763231905104647","1740121123","2025-02-21T06:58:43.000Z","2816","https://vt.tiktok.com/ZSh8FQbqo/","false","false",,"7","https://vt.tiktok.com/ZSh8FQbqo/","dukung penuh band sukatani 💯👍","6909695221061436418","yudijo_819","https://www.tiktok.com/@hai_online/video/7473394493971074311"
"https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-aiso/3f9ce3c76b9af00451d5a70dc57f63e9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a2bd848b&x-expires=1746259200&x-signature=Vm7zCSeYHxK%2B%2FnglEF1eI%2BxFjrg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7473397102040892165","1740035922","2025-02-20T07:18:42.000Z","686","https://vt.tiktok.com/ZSh8FQbqo/","false","false",,"5","https://vt.tiktok.com/ZSh8FQbqo/","ngapain minta maaf?kan fakta. kalian ga salah!","6708034926308000770","moonbbybby","https://www.tiktok.com/@hai_online/video/7473394493971074311"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/8559ebffc9ad031b153ec2ae05470acc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=29c8110e&x-expires=1746259200&x-signature=9hXCaZuxnulXmsYjwyMUrv4GMlI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7473395853974045446","1740035602","2025-02-20T07:13:22.000Z","2153","https://vt.tiktok.com/ZSh8FQbqo/","false","false",,"18","https://vt.tiktok.com/ZSh8FQbqo/","Besok bikin lagu pake bahasa inggris aja biar mereka gk tau artinya","6960412077795083270","die4u404","https://www.tiktok.com/@hai_online/video/7473394493971074311"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/6ec311f8ddbdbe3bbea2f95036a2752d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4806b2fa&x-expires=1746259200&x-signature=0MKnr9bvrYbA53F6lzcH0MZtzz8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7473510871744217861","1740062385","2025-02-20T14:39:45.000Z","35","https://vt.tiktok.com/ZSh8FQbqo/","false","false",,"0","https://vt.tiktok.com/ZSh8FQbqo/","ngapain klarifikasi... itu realita bro","7355937036535399430","alfarish499","https://www.tiktok.com/@hai_online/video/7473394493971074311"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/27a4b09efdeedba49752407a71d0313c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=25ee7ddc&x-expires=1746259200&x-signature=FuCOOdWxa0edRsnNKf0HuPvJIus%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7473400387367650068","1740036638","2025-02-20T07:30:38.000Z","2018","https://vt.tiktok.com/ZSh8FQbqo/","false","false",,"34","https://vt.tiktok.com/ZSh8FQbqo/","POLISI : HAMA","6836682429857448961","emerico_","https://www.tiktok.com/@hai_online/video/7473394493971074311"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/25fa343de3e7fc59577fd6436a1181f6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=54e22324&x-expires=1746259200&x-signature=YYJGU%2FFAqywSWIBxAufwMvfveyc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7473400762312246034","1740036719","2025-02-20T07:31:59.000Z","618","https://vt.tiktok.com/ZSh8FQbqo/","false","false",,"13","https://vt.tiktok.com/ZSh8FQbqo/","negara demokrasi model apa ini? 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂","6928930901662270465","eunkyo_shin","https://www.tiktok.com/@hai_online/video/7473394493971074311"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/16eb26de6a6720b636df9bbb836fabeb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b3d0cd74&x-expires=1746259200&x-signature=kfpHuVNg%2FsGjEsj5IT3N14CeBZs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7473440212145816340","1740045914","2025-02-20T10:05:14.000Z","317","https://vt.tiktok.com/ZSh8FQbqo/","false","false",,"4","https://vt.tiktok.com/ZSh8FQbqo/","KARYA SENI DIBUNGKAM = LAWAN🔥","6958131124157907974","tweetbyyy","https://www.tiktok.com/@hai_online/video/7473394493971074311"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/18c7a8165af58b285fa8e417b3c275ef~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=47bc4ba0&x-expires=1746259200&x-signature=FGmn9IAdelMU%2F1MEmxUVLoiORIM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7473788080953656065","1740126911","2025-02-21T08:35:11.000Z","25","https://vt.tiktok.com/ZSh8FQbqo/","false","false",,"0","https://vt.tiktok.com/ZSh8FQbqo/","ngapain minta maaf... emang fakta","6955050242207548417","mimpi_mu_99","https://www.tiktok.com/@hai_online/video/7473394493971074311"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7570383bf87845ff947f86c19376c12d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=84aea88c&x-expires=1746259200&x-signature=0ToUC6CVRWEKA5sqNmjR1Xg6Yx4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7473419034358678278","1740041035","2025-02-20T08:43:55.000Z","95","https://vt.tiktok.com/ZSh8FQbqo/","false","false",,"0","https://vt.tiktok.com/ZSh8FQbqo/","pasti sukatani melakukan ini TANPA paksaan dan Tanpa intimidasi. hidup damkar","6820043126091957250","bristleback___","https://www.tiktok.com/@hai_online/video/7473394493971074311"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/660c11d8c05b8db360d1023859afbaa0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=94a97f27&x-expires=1746259200&x-signature=tSjlfZ23nWpX99upHit9ynLVO1Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7474457011372114706","1740282653","2025-02-23T03:50:53.000Z","29","https://vt.tiktok.com/ZSh8FQbqo/","false","false",,"2","https://vt.tiktok.com/ZSh8FQbqo/","bpk presiden menghimbau lagu ""bayar bayar bayar"" dari band sukatani untuk diputar setiap jam 6 pagi di tv nasional.","6969469615840838661","aldy.firman","https://www.tiktok.com/@hai_online/video/7473394493971074311"
"https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/e2fad9c5bb020de0ba266496e3ea0212~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=84a6f552&x-expires=1746259200&x-signature=t4L1ocEHdAuqCBIlSXbTA7kyLhw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7474258902151987988","1740236526","2025-02-22T15:02:06.000Z","14","https://vt.tiktok.com/ZSh8FQbqo/","false","false",,"0","https://vt.tiktok.com/ZSh8FQbqo/","kami tidak rela kalian minta maaf..","6564568622374174721","andi.bur5353","https://www.tiktok.com/@hai_online/video/7473394493971074311"
"https://p19-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/3ecf19312a283ec32d3dd4612c52b8c2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b832dcdf&x-expires=1746259200&x-signature=Hp2fSUJTQZiUlP7idBtn5bq47yM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7473429709519717137","1740043461","2025-02-20T09:24:21.000Z","45","https://vt.tiktok.com/ZSh8FQbqo/","false","false",,"0","https://vt.tiktok.com/ZSh8FQbqo/","lah malah tambah viral ini mah. gasss terus Sukatani!","6618007733726265346","faktadanmitos.perempuan","https://www.tiktok.com/@hai_online/video/7473394493971074311"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/1aca073fc4eba7277e8ad75560978ebb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8dd76158&x-expires=1746259200&x-signature=nSf2zxYhBHoj76KSQTtl9AIF3Os%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7473992448311034642","1740174515","2025-02-21T21:48:35.000Z","5","https://vt.tiktok.com/ZSh8FQbqo/","false","false",,"0","https://vt.tiktok.com/ZSh8FQbqo/","secara tidak langsung polisi sendiri membuktikan bahwa lagu tersebut memang realitas lewat klarifikasi mereka..!!!","7334602722807153670","harmaji.anto","https://www.tiktok.com/@hai_online/video/7473394493971074311"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/eddfc449253a48754bd99bf7d5f92e07~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=38778dfc&x-expires=1746259200&x-signature=UZgl1zjszEbfC2js8tFsCzKIlgI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7473460573159686920","1740050654","2025-02-20T11:24:14.000Z","206","https://vt.tiktok.com/ZSh8FQbqo/","false","false",,"3","https://vt.tiktok.com/ZSh8FQbqo/","Jangan kalah dulu, kami bersama sukatani✊","6881606030296351746","hernandoislamiputra","https://www.tiktok.com/@hai_online/video/7473394493971074311"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/fa03f12ff5d34a2ebcc7a1719e7df7a3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=08daadbb&x-expires=1746259200&x-signature=TsMFIAFSuXcB%2Birz5sK3HM9Y0ms%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7473657933097059090","1740096619","2025-02-21T00:10:19.000Z","15","https://vt.tiktok.com/ZSh8FQbqo/","false","false",,"0","https://vt.tiktok.com/ZSh8FQbqo/","knapa harus minta maaf,,kan itu fakta... coba aja adakan survey di masyarakat","7202876320685032454","user5338135858404r","https://www.tiktok.com/@hai_online/video/7473394493971074311"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/951c5de9a7e9e8c7e28f39abd1b62033~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e7b48eca&x-expires=1746259200&x-signature=nTl04rjPMaZAMCgQPhcMweAOjyc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7473799062300754706","1740129465","2025-02-21T09:17:45.000Z","15","https://vt.tiktok.com/ZSh8FQbqo/","false","false",,"0","https://vt.tiktok.com/ZSh8FQbqo/","ngapainnnnnn klarifikasi, wong fakta","6792477301181056001","vegappp","https://www.tiktok.com/@hai_online/video/7473394493971074311"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/5f34ca7f007d3c2a7cc3c5b7d850ff0d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=556123fe&x-expires=1746259200&x-signature=BIzpXKYeKnMyQDD2GGOOb83aN6Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7473400590115848978","1740036713","2025-02-20T07:31:53.000Z","1607","https://vt.tiktok.com/ZSh8FQbqo/","false","false",,"21","https://vt.tiktok.com/ZSh8FQbqo/","ngapain di hapus kocak,gw aja baru bayar polisi ini","6880943529142633474","habdasa","https://www.tiktok.com/@hai_online/video/7473394493971074311"
"https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/7228059073227423770~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5e078ac4&x-expires=1746259200&x-signature=IN6CXe5FC2BS0DHWOkbBBe1xNKs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7473808445403185941","1740131648","2025-02-21T09:54:08.000Z","7","https://vt.tiktok.com/ZSh8FQbqo/","false","false",,"0","https://vt.tiktok.com/ZSh8FQbqo/","ngapain minta maaaf","7106293812662502401","valdyashabfirdaus","https://www.tiktok.com/@hai_online/video/7473394493971074311"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/056c392e7016364a5a533adc9716b8f8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=00705bc7&x-expires=1746259200&x-signature=obqdhsTva2AVifTzrqOb6T7rDZw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7473476000928973576","1740062724","2025-02-20T14:45:24.000Z","7","https://vt.tiktok.com/ZSh8FQbqo/","false","false",,"0","https://vt.tiktok.com/ZSh8FQbqo/","ga usah minta maaf.emang kenyataannya begitu..","7294229812994130949","user229107361684","https://www.tiktok.com/@hai_online/video/7473394493971074311"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/ffdc6b6960e5692f629cb6a046da6861~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=384b0011&x-expires=1746259200&x-signature=DgY%2Fsu3MpiSNkOMblfqZ%2B%2FeGlRI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7473901124778099461","1740153237","2025-02-21T15:53:57.000Z","14","https://vt.tiktok.com/ZSh8FQbqo/","false","false",,"0","https://vt.tiktok.com/ZSh8FQbqo/","semakin di take down netizen malah semakin penasaran pngen dgerin😁","7211034511668069378","feri_jayaindah","https://www.tiktok.com/@hai_online/video/7473394493971074311"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7368493157647319045~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=959fc30a&x-expires=1746259200&x-signature=0dH1961U%2FrR9XHTu6LgMoUY%2FkbM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7473412408268342032","1740039437","2025-02-20T08:17:17.000Z","44","https://vt.tiktok.com/ZSh8FQbqo/","false","false",,"1","https://vt.tiktok.com/ZSh8FQbqo/","padahal liriknya sesuai fakta di lapangan 😭😭😭","7368492502632973328","mattgopen","https://www.tiktok.com/@hai_online/video/7473394493971074311"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/009b9f343d9bbc6448f72aefc600ca95~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=291f745d&x-expires=1746259200&x-signature=Ht71ByBaAxkKHdsB%2BPlO9Rlllzg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7473463068506374930","1740051234","2025-02-20T11:33:54.000Z","8","https://vt.tiktok.com/ZSh8FQbqo/","false","false",,"0","https://vt.tiktok.com/ZSh8FQbqo/","Kami Bersama Sukatani!!!","6527251053409959937","di.massa.treeo","https://www.tiktok.com/@hai_online/video/7473394493971074311"
"https://p19-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/6800c639d91c3a76942b70d57ddd3fa1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1355be3d&x-expires=1746259200&x-signature=ePaml2QhxWvGSlbGuw64qnaTXgA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7473449390158873345","1740048047","2025-02-20T10:40:47.000Z","7","https://vt.tiktok.com/ZSh8FQbqo/","false","false",,"0","https://vt.tiktok.com/ZSh8FQbqo/","sukatani berkata benar","7065527308723340289","saifut_07","https://www.tiktok.com/@hai_online/video/7473394493971074311"
"https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/ff11a66b7eba6287df285f7fcbe73ffe~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0c5dfc30&x-expires=1746259200&x-signature=9TR%2BbIAXTFw02IQ7qmVqNXWD%2BIA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7473418001691312904","1740040742","2025-02-20T08:39:02.000Z","497","https://vt.tiktok.com/ZSh8FQbqo/","false","false",,"4","https://vt.tiktok.com/ZSh8FQbqo/","mau nyanyi, bayar polisi","7128359190201107483","damanov_","https://www.tiktok.com/@hai_online/video/7473394493971074311"
"https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/7139890837395079194~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d9178432&x-expires=1746259200&x-signature=asnSw53EK3wREWC1qqO0AJZcp9M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7473682214879593234","1740102266","2025-02-21T01:44:26.000Z","30","https://vt.tiktok.com/ZSh8FQbqo/","false","false",,"1","https://vt.tiktok.com/ZSh8FQbqo/","Kalian gak perlu minta maaf ., coz itu Realita yg ada.🤘🏼💪🏼💪🏼 #kamibersamaSukaTani","7123579095620289538","sariefhidayat80","https://www.tiktok.com/@hai_online/video/7473394493971074311"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/fc8bfd54d501fe966ef4edbb07edcbe7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4105d744&x-expires=1746259200&x-signature=7CiOM4eOTBaXndw%2BB5JcoxqG8Uw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7473488860447785749","1740057240","2025-02-20T13:14:00.000Z","37","https://vt.tiktok.com/ZSh8FQbqo/","false","false",,"1","https://vt.tiktok.com/ZSh8FQbqo/","kok minta maaf .
pdahal yg mereka nyanyikan itu fakta yg sebenarnya","7104445938621858843","indra69381","https://www.tiktok.com/@hai_online/video/7473394493971074311"
